route_id,departure_station_id,arrival_station_id,departure_station_name,arrival_station_name,departure_city_name,arrival_city_name,departure_country_name,arrival_country_name,departure_country_code,arrival_country_code,operator_name,is_international,distance_km,trip_count,weekly_frequency,daily_frequency_avg,avg_duration_minutes,min_duration_minutes,max_duration_minutes,main_train_type,has_night_train,has_day_train,avg_num_stops,min_num_stops,max_num_stops,avg_quality_score,min_quality_score,quality_issues_count,co2_train_kg,co2_plane_kg,co2_saving_kg,co2_saving_percent,substitution_score,substitution_potential
3683,7970,7751,Marseille Saint-Charles,Annemasse,Marseille Saint-Charles,Annemasse,France,France,FR,FR,SNCF VOYAGEURS,0,329.1,1,1.0,0.14,231.0,231.0,231.0,day,0,1,4.0,4,4,100.0,100,0,4.61,75.69,71.09,93.91,70,fort
3684,218,7970,Lausanne,Marseille Saint-Charles,Lausanne,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,370.66,9,0.75,0.11,269.11,261.0,286.0,day,0,1,5.0,5,5,100.0,100,0,5.19,85.25,80.06,93.91,70,fort
3685,191,7970,Genève Cornavin,Marseille Saint-Charles,Genève Cornavin,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,328.85,2,0.11,0.02,216.5,216.0,217.0,day,0,1,4.0,4,4,100.0,100,0,4.6,75.64,71.03,93.91,65,moyen
3686,7751,7970,Annemasse,Marseille Saint-Charles,Annemasse,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,329.1,2,2.0,0.29,231.0,228.0,234.0,day,0,1,4.0,4,4,100.0,100,0,4.61,75.69,71.09,93.91,70,fort
3687,6210,7737,Paris Gare de Lyon Hall 1 - 2,Bellegarde,Paris Gare de Lyon Hall 1 - 2,Bellegarde,France,France,FR,FR,SNCF VOYAGEURS,0,399.6,4,1.27,0.18,174.0,161.0,198.0,day,0,1,1.0,1,1,100.0,100,0,5.59,91.91,86.31,93.91,80,fort
3688,7751,6210,Annemasse,Paris Gare de Lyon Hall 1 - 2,Annemasse,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,413.04,4,3.5,0.5,249.75,249.0,251.0,day,0,1,2.75,2,3,100.0,100,0,5.78,95.0,89.22,93.91,80,fort
3689,7737,6210,Bellegarde,Paris Gare de Lyon Hall 1 - 2,Bellegarde,Paris Gare de Lyon Hall 1 - 2,France,France,FR,FR,SNCF VOYAGEURS,0,399.6,1,1.0,0.14,179.0,179.0,179.0,day,0,1,1.0,1,1,100.0,100,0,5.59,91.91,86.31,93.91,80,fort
3690,6210,7751,Paris Gare de Lyon Hall 1 - 2,Annemasse,Paris Gare de Lyon Hall 1 - 2,Annemasse,France,France,FR,FR,SNCF VOYAGEURS,0,413.04,2,1.75,0.25,239.0,239.0,239.0,day,0,1,2.0,2,2,100.0,100,0,5.78,95.0,89.22,93.91,75,fort
3691,1704,8820,Lille Europe,Bruxelles Midi,Lille Europe,Bruxelles Midi,France,France,FR,FR,SNCF VOYAGEURS,0,91.34,4,0.44,0.06,47.25,37.0,52.0,day,0,1,0.0,0,0,100.0,100,0,1.28,21.01,19.73,93.91,40,faible
3692,8820,7972,Bruxelles Midi,Marseille Saint-Charles,Bruxelles Midi,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,841.37,84,3.63,0.52,351.08,329.0,389.0,day,0,1,6.65,6,7,100.0,100,0,11.78,193.52,181.74,93.91,77,fort
3693,8820,8454,Bruxelles Midi,Montpellier Saint-Roch,Bruxelles Midi,Montpellier Saint-Roch,France,France,FR,FR,SNCF VOYAGEURS,0,804.81,49,2.12,0.3,355.27,345.0,380.0,day,0,1,6.0,6,6,100.0,100,0,11.27,185.11,173.84,93.91,72,fort
3694,8820,6225,Bruxelles Midi,Montpellier Sud de France,Bruxelles Midi,Montpellier Sud de France,France,France,FR,FR,SNCF VOYAGEURS,0,805.74,28,1.22,0.17,339.79,333.0,355.0,day,0,1,6.0,6,6,100.0,100,0,11.28,185.32,174.04,93.91,72,fort
3695,8820,3640,Bruxelles Midi,Nantes,Bruxelles Midi,Nantes,France,France,FR,FR,SNCF VOYAGEURS,0,587.52,8,0.47,0.07,287.0,287.0,287.0,day,0,1,6.0,6,6,100.0,100,0,8.23,135.13,126.9,93.91,70,fort
3696,8820,8705,Bruxelles Midi,Perpignan,Bruxelles Midi,Perpignan,France,France,FR,FR,SNCF VOYAGEURS,0,911.84,17,1.04,0.15,462.35,455.0,477.0,day,0,1,11.0,11,11,100.0,100,0,12.77,209.72,196.96,93.91,62,moyen
3697,8820,3290,Bruxelles Midi,Rennes,Bruxelles Midi,Rennes,France,France,FR,FR,SNCF VOYAGEURS,0,529.68,33,1.66,0.24,276.55,260.0,279.0,day,0,1,6.97,6,7,100.0,100,0,7.42,121.83,114.41,93.91,75,fort
3698,8820,1712,Bruxelles Midi,Aéroport Charles de Gaulle 2 TGV,Bruxelles Midi,Aéroport Charles de Gaulle 2 TGV,France,France,FR,FR,SNCF VOYAGEURS,0,239.75,7,0.49,0.07,108.43,99.0,118.0,day,0,1,1.0,1,1,100.0,100,0,3.36,55.14,51.79,93.91,50,moyen
3699,8820,7077,Bruxelles Midi,Lyon Perrache,Bruxelles Midi,Lyon Perrache,France,France,FR,FR,SNCF VOYAGEURS,0,566.86,19,1.1,0.16,256.47,249.0,263.0,day,0,1,4.0,4,4,100.0,100,0,7.94,130.38,122.44,93.91,75,fort
3700,8820,7128,Bruxelles Midi,Lyon Part Dieu,Bruxelles Midi,Lyon Part Dieu,France,France,FR,FR,SNCF VOYAGEURS,0,565.68,4,1.17,0.17,232.25,230.0,239.0,day,0,1,3.0,3,3,100.0,100,0,7.92,130.11,122.19,93.91,75,fort
3701,7077,8820,Lyon Perrache,Bruxelles Midi,Lyon Perrache,Bruxelles Midi,France,France,FR,FR,SNCF VOYAGEURS,0,566.86,11,0.68,0.1,260.73,248.0,278.0,day,0,1,5.0,5,5,100.0,100,0,7.94,130.38,122.44,93.91,70,fort
3702,7128,8820,Lyon Part Dieu,Bruxelles Midi,Lyon Part Dieu,Bruxelles Midi,France,France,FR,FR,SNCF VOYAGEURS,0,565.68,4,2.0,0.29,241.25,224.0,266.0,day,0,1,4.0,3,5,100.0,100,0,7.92,130.11,122.19,93.91,75,fort
3703,7972,8820,Marseille Saint-Charles,Bruxelles Midi,Marseille Saint-Charles,Bruxelles Midi,France,France,FR,FR,SNCF VOYAGEURS,0,841.37,89,3.87,0.55,342.49,331.0,382.0,day,0,1,6.01,6,7,100.0,100,0,11.78,193.52,181.74,93.91,77,fort
3704,8705,8820,Perpignan,Bruxelles Midi,Perpignan,Bruxelles Midi,France,France,FR,FR,SNCF VOYAGEURS,0,911.84,14,0.73,0.1,526.79,521.0,556.0,day,0,1,13.0,13,13,100.0,100,0,12.77,209.72,196.96,93.91,45,moyen
3705,6225,8820,Montpellier Sud de France,Bruxelles Midi,Montpellier Sud de France,Bruxelles Midi,France,France,FR,FR,SNCF VOYAGEURS,0,805.74,18,0.8,0.11,386.89,374.0,410.0,day,0,1,8.0,8,8,100.0,100,0,11.28,185.32,174.04,93.91,67,moyen
3706,8705,1704,Perpignan,Lille Europe,Perpignan,Lille Europe,France,France,FR,FR,SNCF VOYAGEURS,0,883.38,2,0.93,0.13,470.0,460.0,480.0,day,0,1,12.0,12,12,100.0,100,0,12.37,203.18,190.81,93.91,67,moyen
3707,8454,8820,Montpellier Saint-Roch,Bruxelles Midi,Montpellier Saint-Roch,Bruxelles Midi,France,France,FR,FR,SNCF VOYAGEURS,0,804.81,28,1.32,0.19,360.46,349.0,408.0,day,0,1,6.21,6,8,100.0,100,0,11.27,185.11,173.84,93.91,72,fort
3708,8820,1369,Bruxelles Midi,Strasbourg,Bruxelles Midi,Strasbourg,France,France,FR,FR,SNCF VOYAGEURS,0,349.7,32,1.39,0.2,242.59,223.0,285.0,day,0,1,4.84,4,5,100.0,100,0,4.9,80.43,75.54,93.91,75,fort
3709,1704,1369,Lille Europe,Strasbourg,Lille Europe,Strasbourg,France,France,FR,FR,SNCF VOYAGEURS,0,405.86,11,4.53,0.65,198.91,180.0,221.0,day,0,1,4.0,4,4,100.0,100,0,5.68,93.35,87.67,93.91,80,fort
3710,135,7972,Luxembourg,Marseille Saint-Charles,Luxembourg,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,702.57,19,0.83,0.12,470.68,469.0,472.0,day,0,1,11.32,7,12,100.0,100,0,9.84,161.59,151.76,93.91,67,moyen
3711,1190,7972,Metz,Marseille Saint-Charles,Metz,Marseille Saint-Charles,France,France,FR,FR,SNCF VOYAGEURS,0,648.58,2,2.0,0.29,415.0,415.0,415.0,day,0,1,10.0,10,10,100.0,100,0,9.08,149.17,140.09,93.91,67,moyen
3712,135,8454,Luxembourg,Montpellier Saint-Roch,Luxembourg,Montpellier Saint-Roch,France,France,FR,FR,SNCF VOYAGEURS,0,688.41,10,0.56,0.08,477.6,473.0,493.0,day,0,1,10.9,10,11,100.0,100,0,9.64,158.33,148.7,93.91,62,moyen
3713,3290,8820,Rennes,Bruxelles Midi,Rennes,Bruxelles Midi,France,France,FR,FR,SNCF VOYAGEURS,0,529.68,18,0.9,0.13,277.44,263.0,299.0,day,0,1,6.89,6,7,100.0,100,0,7.42,121.83,114.41,93.91,70,fort
3714,3640,8820,Nantes,Bruxelles Midi,Nantes,Bruxelles Midi,France,France,FR,FR,SNCF VOYAGEURS,0,587.52,20,1.0,0.14,302.4,302.0,310.0,day,0,1,7.0,7,7,100.0,100,0,8.23,135.13,126.9,93.91,67,moyen
3715,1369,8820,Strasbourg,Bruxelles Midi,Strasbourg,Bruxelles Midi,France,France,FR,FR,SNCF VOYAGEURS,0,349.7,26,1.36,0.19,239.58,224.0,254.0,day,0,1,5.58,5,6,100.0,100,0,4.9,80.43,75.54,93.91,75,fort
3716,1369,1704,Strasbourg,Lille Europe,Strasbourg,Lille Europe,France,France,FR,FR,SNCF VOYAGEURS,0,405.86,4,1.65,0.24,199.0,195.0,210.0,day,0,1,5.0,5,5,100.0,100,0,5.68,93.35,87.67,93.91,75,fort
